label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
FIST,-0.000000,0.000000,0.000000,-0.294730,-0.258418,-0.051266,-0.463740,-0.592662,-0.071149,-0.444667,-0.888507,-0.111505,-0.259830,-0.876026,-0.136067,-0.272841,-0.969882,0.067942,-0.312724,-1.320268,0.020916,-0.313714,-1.072910,0.027960,-0.273812,-0.863344,0.034159,-0.113114,-0.993582,0.013335,-0.139991,-1.377384,-0.106761,-0.170178,-1.092026,-0.156968,-0.156098,-0.873102,-0.152946,0.053159,-0.956761,-0.060580,0.065383,-1.368590,-0.202167,-0.010424,-1.131628,-0.253350,-0.028729,-0.876532,-0.242234,0.222641,-0.864693,-0.143337,0.233591,-1.215036,-0.215493,0.143842,-1.103101,-0.240933,0.102746,-0.921687,-0.240779
FIST,-0.000000,0.000000,0.000000,-0.302172,-0.252317,-0.056455,-0.471538,-0.589436,-0.077201,-0.429848,-0.881100,-0.117619,-0.230059,-0.852760,-0.141746,-0.282384,-0.966806,0.067779,-0.318934,-1.311004,0.020832,-0.313729,-1.041159,0.028765,-0.270915,-0.815065,0.035080,-0.118062,-0.993006,0.015542,-0.146435,-1.371021,-0.110335,-0.166753,-1.069235,-0.164562,-0.144146,-0.834428,-0.161155,0.051844,-0.956487,-0.055818,0.060512,-1.364897,-0.202648,-0.006308,-1.114632,-0.258621,-0.015424,-0.858218,-0.248714,0.223264,-0.861735,-0.135953,0.224372,-1.211256,-0.210163,0.142148,-1.086412,-0.238063,0.112136,-0.900402,-0.239327
FIST,-0.000000,0.000000,0.000000,-0.295518,-0.253131,-0.037720,-0.465857,-0.585760,-0.049811,-0.441774,-0.882806,-0.085055,-0.253845,-0.872212,-0.104276,-0.287430,-0.958766,0.091477,-0.318852,-1.287405,0.048168,-0.312446,-1.024877,0.053708,-0.277468,-0.819418,0.058236,-0.125592,-0.992082,0.033425,-0.152343,-1.347812,-0.083795,-0.167655,-1.043560,-0.135606,-0.153233,-0.828689,-0.132940,0.044262,-0.962943,-0.042690,0.049070,-1.345434,-0.176455,-0.006586,-1.088307,-0.220751,-0.018312,-0.840918,-0.206846,0.218435,-0.881524,-0.127477,0.219999,-1.208026,-0.188301,0.149963,-1.075779,-0.205798,0.122012,-0.898768,-0.201960
FIST,-0.000000,0.000000,0.000000,-0.309717,-0.247260,-0.019108,-0.488955,-0.645572,-0.039590,-0.406549,-0.954389,-0.085631,-0.173942,-0.939815,-0.113550,-0.294652,-0.975302,0.080112,-0.317524,-1.292844,0.034875,-0.318057,-0.988611,0.050653,-0.289079,-0.803506,0.059736,-0.115168,-0.993346,0.009105,-0.149656,-1.329930,-0.095426,-0.162234,-0.974506,-0.115431,-0.139753,-0.791993,-0.092769,0.063469,-0.957302,-0.077746,0.031889,-1.333337,-0.188490,-0.015451,-1.010601,-0.190495,-0.005357,-0.793023,-0.154360,0.243772,-0.869794,-0.174071,0.168107,-1.134291,-0.203837,0.109531,-0.923008,-0.186002,0.112984,-0.753541,-0.162060
FIST,-0.000000,0.000000,0.000000,-0.315235,-0.230707,-0.039799,-0.499759,-0.633534,-0.062383,-0.399947,-0.952239,-0.107312,-0.163855,-0.936350,-0.129990,-0.332261,-0.956900,0.087804,-0.366257,-1.215625,0.033281,-0.353830,-0.894488,0.046602,-0.320175,-0.754654,0.056355,-0.148623,-0.988894,0.026233,-0.185581,-1.274451,-0.086124,-0.179918,-0.884375,-0.101296,-0.155548,-0.783207,-0.069736,0.029248,-0.969528,-0.057988,0.003733,-1.287947,-0.179452,-0.031715,-0.931530,-0.176950,-0.021796,-0.776757,-0.130226,0.217413,-0.906345,-0.153687,0.157122,-1.150593,-0.182984,0.111566,-0.920856,-0.162749,0.113492,-0.791823,-0.133666
FIST,-0.000000,0.000000,0.000000,-0.316172,-0.195707,-0.041112,-0.518531,-0.625271,-0.071517,-0.406443,-0.966225,-0.124694,-0.166831,-0.990461,-0.153724,-0.348169,-0.942665,0.066248,-0.390121,-1.211806,0.007962,-0.354935,-0.860390,0.032626,-0.329023,-0.731452,0.050322,-0.150863,-0.988555,-0.000635,-0.200936,-1.288828,-0.113976,-0.172508,-0.864037,-0.102989,-0.159018,-0.777246,-0.050462,0.030889,-0.983822,-0.090731,-0.007628,-1.322164,-0.204036,-0.022728,-0.930440,-0.167161,-0.017634,-0.774890,-0.097751,0.220932,-0.929833,-0.194349,0.162156,-1.153313,-0.210765,0.126157,-0.895131,-0.167657,0.118308,-0.769430,-0.121475
FIST,-0.000000,0.000000,0.000000,-0.308217,-0.183797,-0.055054,-0.518419,-0.605738,-0.081928,-0.425894,-0.951051,-0.127414,-0.191055,-0.975695,-0.149640,-0.340948,-0.945337,0.062998,-0.382489,-1.221959,0.009662,-0.348293,-0.881634,0.033920,-0.322411,-0.746395,0.050611,-0.148059,-0.988979,0.006095,-0.193985,-1.295120,-0.104328,-0.164600,-0.884131,-0.100956,-0.150909,-0.785354,-0.054747,0.033616,-0.981904,-0.074540,-0.003710,-1.316348,-0.189225,-0.015662,-0.939888,-0.164204,-0.008974,-0.777673,-0.102480,0.229446,-0.927662,-0.169227,0.176388,-1.162888,-0.194005,0.140800,-0.917960,-0.161922,0.130933,-0.786684,-0.122429
FIST,-0.000000,0.000000,0.000000,-0.304476,-0.176584,-0.048691,-0.513596,-0.602010,-0.073340,-0.428207,-0.956572,-0.118103,-0.201879,-0.996846,-0.138748,-0.335289,-0.947722,0.075261,-0.380621,-1.214012,0.024450,-0.346077,-0.873647,0.051828,-0.320907,-0.746876,0.069881,-0.145126,-0.989413,0.013920,-0.192276,-1.286164,-0.094628,-0.160832,-0.869726,-0.084764,-0.149554,-0.785850,-0.033571,0.035952,-0.983319,-0.072010,-0.002180,-1.312532,-0.188043,-0.013871,-0.929237,-0.156874,-0.010602,-0.777648,-0.089817,0.230705,-0.930157,-0.171602,0.181784,-1.156853,-0.197040,0.144278,-0.904984,-0.161132,0.131451,-0.780112,-0.117748
FIST,-0.000000,0.000000,0.000000,-0.310393,-0.188412,-0.055152,-0.518236,-0.620161,-0.082464,-0.422175,-0.962259,-0.127195,-0.183256,-0.977512,-0.147647,-0.337666,-0.951789,0.054581,-0.368966,-1.221444,0.003561,-0.340875,-0.880003,0.034436,-0.322603,-0.751171,0.055698,-0.140106,-0.990137,-0.002309,-0.177664,-1.292722,-0.106340,-0.157516,-0.877077,-0.089314,-0.147589,-0.788197,-0.034455,0.044804,-0.978688,-0.083433,0.014780,-1.310047,-0.194036,-0.006033,-0.928270,-0.159007,-0.003282,-0.776178,-0.091058,0.241491,-0.920518,-0.178653,0.194815,-1.145290,-0.201620,0.150304,-0.898914,-0.165218,0.134979,-0.779284,-0.122331
FIST,-0.000000,0.000000,0.000000,-0.308061,-0.190109,-0.054173,-0.514490,-0.624795,-0.079737,-0.422332,-0.972208,-0.123404,-0.182098,-0.978814,-0.142735,-0.329561,-0.957252,0.061353,-0.360727,-1.226412,0.009777,-0.335439,-0.885010,0.038883,-0.318346,-0.753342,0.058857,-0.135392,-0.990792,0.002995,-0.171457,-1.292524,-0.103387,-0.153090,-0.878062,-0.090713,-0.144910,-0.787239,-0.038366,0.047886,-0.976736,-0.079887,0.017681,-1.307310,-0.194592,-0.003680,-0.925451,-0.162428,-0.002143,-0.768201,-0.095102,0.242801,-0.915225,-0.176932,0.195914,-1.148569,-0.202692,0.151783,-0.900912,-0.167068,0.137040,-0.772620,-0.124140
FIST,-0.000000,0.000000,0.000000,-0.307115,-0.196496,-0.047490,-0.514483,-0.633463,-0.069392,-0.426675,-0.988152,-0.111328,-0.188012,-1.000831,-0.129757,-0.322830,-0.956667,0.075522,-0.363101,-1.232010,0.026612,-0.343109,-0.891062,0.054905,-0.323151,-0.755651,0.073745,-0.130956,-0.991388,0.014701,-0.173136,-1.298656,-0.091247,-0.158479,-0.886419,-0.083821,-0.148893,-0.788632,-0.035139,0.051330,-0.978546,-0.070115,0.015784,-1.318329,-0.185291,-0.008297,-0.935685,-0.157614,-0.005306,-0.765516,-0.092948,0.246636,-0.917421,-0.168465,0.192385,-1.159423,-0.194581,0.145649,-0.912322,-0.161083,0.131131,-0.774599,-0.119792
FIST,-0.000000,0.000000,0.000000,-0.307547,-0.194039,-0.052518,-0.515071,-0.629124,-0.080592,-0.427993,-0.985622,-0.127222,-0.192614,-1.011894,-0.149990,-0.324354,-0.955917,0.053468,-0.363639,-1.242110,-0.002363,-0.339457,-0.897585,0.026540,-0.319497,-0.758788,0.046942,-0.128844,-0.991665,-0.007084,-0.172847,-1.308856,-0.122072,-0.154587,-0.892630,-0.110944,-0.144363,-0.793342,-0.057941,0.054719,-0.977548,-0.091117,0.020879,-1.326988,-0.213432,-0.001474,-0.942573,-0.180095,0.001070,-0.771293,-0.110019,0.249487,-0.912723,-0.188696,0.201270,-1.160300,-0.219315,0.156020,-0.913070,-0.182977,0.141651,-0.774558,-0.138202
FIST,-0.000000,0.000000,0.000000,-0.305379,-0.190880,-0.054237,-0.511422,-0.626446,-0.084654,-0.416579,-0.975006,-0.133074,-0.176688,-0.995525,-0.157188,-0.324065,-0.956099,0.050217,-0.362742,-1.228759,-0.005260,-0.337717,-0.881976,0.024516,-0.319186,-0.756302,0.045468,-0.128416,-0.991720,-0.009684,-0.173678,-1.298800,-0.120133,-0.154110,-0.880749,-0.102478,-0.143040,-0.797973,-0.045755,0.054224,-0.978431,-0.093545,0.017074,-1.318194,-0.209421,-0.003359,-0.934881,-0.169118,0.001205,-0.780983,-0.095867,0.249060,-0.916213,-0.191557,0.197364,-1.154759,-0.216139,0.154594,-0.906380,-0.174955,0.143185,-0.779641,-0.127610
FIST,-0.000000,0.000000,0.000000,-0.310709,-0.188968,-0.056839,-0.518339,-0.624217,-0.088777,-0.420353,-0.970375,-0.137700,-0.177113,-0.983940,-0.162277,-0.329597,-0.954634,0.042974,-0.368572,-1.224681,-0.013136,-0.342752,-0.876974,0.016816,-0.321285,-0.750864,0.038047,-0.131249,-0.991349,-0.015278,-0.178012,-1.293777,-0.124842,-0.158062,-0.877720,-0.106248,-0.143105,-0.797139,-0.049429,0.052205,-0.977155,-0.097137,0.013789,-1.313431,-0.211632,-0.005265,-0.933832,-0.171438,0.004145,-0.784404,-0.098866,0.246586,-0.913487,-0.193151,0.191700,-1.147379,-0.216312,0.149065,-0.901198,-0.175077,0.141153,-0.778506,-0.128152
FIST,-0.000000,0.000000,0.000000,-0.307154,-0.182041,-0.054227,-0.513133,-0.617325,-0.085689,-0.418254,-0.966342,-0.135386,-0.183610,-0.995173,-0.160879,-0.325674,-0.953465,0.049809,-0.363967,-1.225114,-0.005554,-0.338479,-0.877723,0.024965,-0.320628,-0.756490,0.046364,-0.130365,-0.991466,-0.010333,-0.177471,-1.297272,-0.120174,-0.156403,-0.876230,-0.099929,-0.144071,-0.798941,-0.041107,0.052003,-0.980848,-0.094612,0.012922,-1.319322,-0.209091,-0.005169,-0.934381,-0.166554,0.002016,-0.787645,-0.092051,0.247215,-0.922375,-0.193073,0.191075,-1.156497,-0.216208,0.149162,-0.905799,-0.173737,0.139937,-0.785064,-0.125600
FIST,-0.000000,0.000000,0.000000,-0.311416,-0.187235,-0.056253,-0.516804,-0.629647,-0.086631,-0.410625,-0.977418,-0.135022,-0.166941,-0.994186,-0.159342,-0.327218,-0.954381,0.051886,-0.364475,-1.230764,-0.003042,-0.339752,-0.882087,0.026622,-0.320204,-0.753254,0.047414,-0.129906,-0.991526,-0.006271,-0.176252,-1.299356,-0.115588,-0.156633,-0.882723,-0.100224,-0.142884,-0.798752,-0.045201,0.053687,-0.979009,-0.088658,0.015129,-1.318165,-0.202622,-0.004700,-0.935228,-0.165882,0.002809,-0.782950,-0.095628,0.250536,-0.918450,-0.185296,0.190450,-1.155065,-0.208469,0.147545,-0.905422,-0.169479,0.137948,-0.780452,-0.124424
FIST,-0.000000,0.000000,0.000000,-0.306599,-0.184077,-0.053837,-0.511537,-0.624198,-0.083533,-0.417313,-0.978059,-0.131217,-0.183624,-1.011706,-0.154037,-0.318773,-0.959419,0.055513,-0.363251,-1.231747,0.003793,-0.336654,-0.882993,0.038196,-0.315833,-0.769098,0.062010,-0.124080,-0.992272,-0.003921,-0.177107,-1.297735,-0.108131,-0.156225,-0.874159,-0.082121,-0.141359,-0.808454,-0.019296,0.055669,-0.977868,-0.088112,0.011456,-1.315083,-0.198802,-0.007002,-0.927792,-0.152677,0.004596,-0.789752,-0.075022,0.246736,-0.917007,-0.186483,0.192895,-1.147098,-0.205701,0.150964,-0.897339,-0.160899,0.145404,-0.784271,-0.110580
FIST,-0.000000,0.000000,0.000000,-0.303570,-0.193400,-0.055372,-0.506464,-0.620359,-0.088464,-0.410065,-0.966145,-0.139555,-0.171521,-0.992006,-0.165985,-0.314303,-0.956404,0.049612,-0.361885,-1.228849,-0.004423,-0.337313,-0.882401,0.027831,-0.311906,-0.759993,0.050333,-0.118560,-0.992947,-0.009693,-0.171090,-1.298685,-0.118050,-0.151661,-0.880340,-0.096243,-0.133880,-0.804547,-0.036441,0.061958,-0.979247,-0.092993,0.019732,-1.319043,-0.208151,-0.002204,-0.936347,-0.166062,0.008580,-0.789034,-0.090889,0.256085,-0.914287,-0.190298,0.201449,-1.151498,-0.214392,0.156843,-0.905505,-0.172432,0.149321,-0.784573,-0.123897
FIST,-0.000000,0.000000,0.000000,-0.312606,-0.194294,-0.062622,-0.517562,-0.624855,-0.097768,-0.409418,-0.965958,-0.148745,-0.158554,-0.968277,-0.175322,-0.324925,-0.955701,0.033188,-0.362713,-1.241133,-0.024827,-0.345991,-0.894477,0.005272,-0.321158,-0.746172,0.027352,-0.122080,-0.992520,-0.021647,-0.165339,-1.308282,-0.134523,-0.156647,-0.895265,-0.120778,-0.137983,-0.794317,-0.066407,0.064246,-0.975634,-0.099568,0.031463,-1.320109,-0.217498,0.000672,-0.943998,-0.185306,0.010376,-0.783637,-0.117437,0.263979,-0.906577,-0.191341,0.205300,-1.152757,-0.219227,0.158431,-0.911252,-0.184069,0.152564,-0.782230,-0.140978
FIST,-0.000000,0.000000,0.000000,-0.300807,-0.184458,-0.051006,-0.503230,-0.627237,-0.081967,-0.410440,-0.988282,-0.131997,-0.181672,-1.027697,-0.159154,-0.313708,-0.953663,0.047669,-0.357575,-1.264075,-0.008104,-0.337932,-0.920632,0.020956,-0.308255,-0.756793,0.041262,-0.119512,-0.992833,-0.013267,-0.164485,-1.327105,-0.129324,-0.151470,-0.918183,-0.123107,-0.132998,-0.793466,-0.073718,0.064924,-0.978492,-0.095793,0.031242,-1.342065,-0.215908,0.002179,-0.965325,-0.187418,0.009358,-0.779982,-0.122419,0.263211,-0.908005,-0.191232,0.203995,-1.167083,-0.222835,0.155653,-0.923779,-0.189502,0.146282,-0.775258,-0.147391
FIST,-0.000000,0.000000,0.000000,-0.303485,-0.189519,-0.054326,-0.509564,-0.636426,-0.082843,-0.434878,-1.006389,-0.129322,-0.207760,-1.030266,-0.152648,-0.315767,-0.955014,0.044326,-0.363278,-1.275413,-0.011365,-0.344803,-0.939103,0.017209,-0.314881,-0.761992,0.037311,-0.122555,-0.992462,-0.014157,-0.170697,-1.331259,-0.134266,-0.156433,-0.929743,-0.134739,-0.137462,-0.791634,-0.089383,0.062376,-0.978075,-0.093669,0.023211,-1.343130,-0.219518,-0.002114,-0.973226,-0.199304,0.006367,-0.775486,-0.138139,0.258159,-0.906478,-0.185696,0.199866,-1.166283,-0.220887,0.153145,-0.930856,-0.192457,0.145454,-0.776082,-0.153260
FIST,-0.000000,0.000000,0.000000,-0.292710,-0.226642,-0.028024,-0.493665,-0.594921,-0.058102,-0.502661,-0.914072,-0.109050,-0.329737,-0.961063,-0.139304,-0.267686,-0.984750,0.048180,-0.301198,-1.306844,-0.001200,-0.311466,-1.002609,0.031873,-0.277774,-0.803223,0.055400,-0.086963,-0.996212,-0.024893,-0.125003,-1.349439,-0.144262,-0.149286,-0.964597,-0.134439,-0.123025,-0.790241,-0.081939,0.090216,-0.953172,-0.115719,0.051894,-1.327273,-0.249632,-0.002402,-0.993762,-0.227192,0.016064,-0.797336,-0.164595,0.271453,-0.855822,-0.214466,0.197149,-1.158971,-0.269489,0.130514,-0.950127,-0.244695,0.137529,-0.786368,-0.205419
FIST,-0.000000,0.000000,0.000000,-0.303087,-0.230685,-0.066159,-0.503288,-0.572291,-0.115667,-0.525613,-0.864305,-0.179486,-0.352193,-0.867208,-0.225042,-0.281392,-0.989243,-0.014074,-0.309204,-1.326023,-0.082083,-0.344971,-1.062702,-0.066894,-0.317646,-0.856485,-0.053987,-0.100276,-0.994960,-0.073166,-0.124396,-1.375477,-0.207568,-0.181807,-1.051576,-0.219633,-0.164814,-0.866979,-0.185992,0.075059,-0.937382,-0.151499,0.070201,-1.347906,-0.304760,-0.018029,-1.075715,-0.316747,-0.017802,-0.861559,-0.277448,0.243585,-0.813995,-0.238464,0.217557,-1.127464,-0.313856,0.124416,-0.975627,-0.314770,0.109870,-0.811407,-0.294172
FIST,-0.000000,0.000000,0.000000,-0.296573,-0.265739,-0.042732,-0.485075,-0.603664,-0.075674,-0.516183,-0.889045,-0.126356,-0.336550,-0.852260,-0.159560,-0.249512,-0.990867,0.014031,-0.276858,-1.336495,-0.046274,-0.319417,-1.076427,-0.028838,-0.297244,-0.872204,-0.014911,-0.074935,-0.997188,-0.052912,-0.102688,-1.386102,-0.180731,-0.168892,-1.060125,-0.192705,-0.160037,-0.863876,-0.160594,0.098797,-0.940892,-0.137691,0.088542,-1.359012,-0.287053,-0.010408,-1.082130,-0.299703,-0.018942,-0.850818,-0.261407,0.264130,-0.822110,-0.229326,0.229605,-1.153051,-0.303454,0.123932,-1.001700,-0.305719,0.101444,-0.826584,-0.287136
FIST,-0.000000,0.000000,0.000000,-0.283350,-0.231743,-0.051654,-0.479744,-0.576477,-0.087150,-0.538553,-0.864245,-0.139182,-0.388203,-0.849572,-0.174741,-0.282797,-0.983980,0.009105,-0.306307,-1.333710,-0.044615,-0.334918,-1.090478,-0.032151,-0.315519,-0.886732,-0.023487,-0.112249,-0.993680,-0.051488,-0.128645,-1.378216,-0.168877,-0.181520,-1.078274,-0.192068,-0.180925,-0.869938,-0.173013,0.063571,-0.944340,-0.128214,0.066490,-1.354311,-0.257696,-0.016868,-1.095506,-0.275878,-0.040183,-0.853665,-0.249714,0.237100,-0.836712,-0.214212,0.223412,-1.144204,-0.274569,0.128145,-1.001999,-0.277624,0.089832,-0.826729,-0.263947
FIST,-0.000000,0.000000,0.000000,-0.290690,-0.239870,-0.057029,-0.491960,-0.582826,-0.099157,-0.544980,-0.858433,-0.155246,-0.378264,-0.828099,-0.196001,-0.264728,-0.990983,-0.031872,-0.292752,-1.342983,-0.098612,-0.333558,-1.090049,-0.090221,-0.319304,-0.878550,-0.082942,-0.090002,-0.995942,-0.092538,-0.105354,-1.387606,-0.217411,-0.178610,-1.085458,-0.240596,-0.184300,-0.873158,-0.223884,0.087781,-0.936737,-0.168609,0.097575,-1.358201,-0.304709,-0.009877,-1.109768,-0.328345,-0.042120,-0.862917,-0.307790,0.259585,-0.817832,-0.253580,0.260696,-1.131470,-0.323338,0.143123,-1.010023,-0.333976,0.087454,-0.844617,-0.326435
FIST,-0.000000,0.000000,0.000000,-0.285392,-0.241496,-0.054841,-0.486934,-0.593558,-0.094265,-0.537865,-0.872478,-0.148568,-0.372516,-0.846632,-0.187528,-0.265757,-0.992169,-0.014411,-0.294219,-1.355249,-0.073416,-0.331458,-1.127228,-0.065600,-0.317168,-0.915734,-0.059343,-0.089080,-0.996024,-0.071864,-0.102017,-1.385376,-0.184543,-0.166409,-1.101795,-0.211251,-0.174911,-0.885916,-0.199152,0.091361,-0.941037,-0.144159,0.099775,-1.354895,-0.263676,0.000989,-1.114951,-0.288613,-0.036503,-0.865223,-0.272582,0.268934,-0.827919,-0.226299,0.266028,-1.129242,-0.281709,0.153370,-1.015370,-0.289994,0.093558,-0.852347,-0.283060
FIST,-0.000000,0.000000,0.000000,-0.290138,-0.239706,-0.057726,-0.484240,-0.579563,-0.101117,-0.541131,-0.853385,-0.160421,-0.409593,-0.844310,-0.205296,-0.265362,-0.987129,-0.016968,-0.291041,-1.337337,-0.078233,-0.316751,-1.100687,-0.074180,-0.299098,-0.887690,-0.070745,-0.085355,-0.996351,-0.075247,-0.100283,-1.376342,-0.193891,-0.156187,-1.090358,-0.228443,-0.162671,-0.873410,-0.221685,0.096059,-0.940700,-0.148599,0.107895,-1.349185,-0.272468,0.012689,-1.111699,-0.305271,-0.024754,-0.859994,-0.294681,0.273273,-0.823050,-0.231333,0.283086,-1.123703,-0.291873,0.169785,-1.022762,-0.307460,0.104889,-0.870386,-0.306031
FIST,-0.000000,0.000000,0.000000,-0.287257,-0.229587,-0.063898,-0.486356,-0.572229,-0.107570,-0.535823,-0.856442,-0.165731,-0.382898,-0.869292,-0.208381,-0.260197,-0.986456,-0.017280,-0.301481,-1.347985,-0.079551,-0.325899,-1.102175,-0.073042,-0.305301,-0.879868,-0.066984,-0.083742,-0.996487,-0.072043,-0.106305,-1.391429,-0.197541,-0.160662,-1.100606,-0.232533,-0.166241,-0.874306,-0.222387,0.099247,-0.947003,-0.142399,0.103824,-1.364472,-0.271254,0.008588,-1.120646,-0.301023,-0.029752,-0.858547,-0.284946,0.282692,-0.837916,-0.223059,0.288499,-1.159777,-0.286393,0.176673,-1.059813,-0.300768,0.111643,-0.899740,-0.295992
FIST,-0.000000,0.000000,0.000000,-0.287665,-0.230915,-0.066437,-0.486493,-0.569954,-0.112207,-0.537957,-0.851979,-0.172164,-0.389396,-0.863701,-0.216676,-0.266574,-0.986749,-0.022778,-0.308528,-1.346774,-0.088032,-0.332853,-1.103734,-0.082798,-0.313025,-0.885203,-0.077023,-0.090175,-0.995926,-0.077121,-0.111415,-1.390593,-0.207419,-0.163371,-1.100052,-0.242638,-0.168637,-0.876760,-0.231370,0.092251,-0.945460,-0.147217,0.100858,-1.360863,-0.281404,0.008975,-1.114967,-0.310566,-0.028976,-0.853870,-0.292382,0.274788,-0.835422,-0.227645,0.287201,-1.155453,-0.294555,0.179484,-1.053579,-0.308891,0.115880,-0.894354,-0.303002
FIST,-0.000000,0.000000,0.000000,-0.283333,-0.225888,-0.070222,-0.481596,-0.569761,-0.120114,-0.528732,-0.851530,-0.183918,-0.379234,-0.872712,-0.232440,-0.256444,-0.988928,-0.029810,-0.298372,-1.348620,-0.099264,-0.326058,-1.103871,-0.095822,-0.307506,-0.879851,-0.090630,-0.079078,-0.996868,-0.083869,-0.099381,-1.393282,-0.216045,-0.156971,-1.098730,-0.251842,-0.164792,-0.871509,-0.240841,0.102654,-0.945652,-0.154302,0.114114,-1.365815,-0.288713,0.016741,-1.117902,-0.317805,-0.024809,-0.855121,-0.300456,0.284897,-0.835090,-0.235584,0.298848,-1.159003,-0.304008,0.188826,-1.055617,-0.318620,0.121894,-0.894523,-0.312951
FIST,-0.000000,0.000000,0.000000,-0.290270,-0.234291,-0.062394,-0.491475,-0.581293,-0.100530,-0.537437,-0.869193,-0.152527,-0.377224,-0.869867,-0.188633,-0.261374,-0.987058,-0.008594,-0.302627,-1.346720,-0.065987,-0.330415,-1.109482,-0.056700,-0.315352,-0.893185,-0.048506,-0.085638,-0.996326,-0.060986,-0.105796,-1.388996,-0.181014,-0.160077,-1.107151,-0.213811,-0.168111,-0.883226,-0.202124,0.096837,-0.945487,-0.128878,0.105696,-1.358456,-0.254450,0.013547,-1.118744,-0.283099,-0.026348,-0.857581,-0.265539,0.279326,-0.835754,-0.207175,0.294014,-1.153818,-0.267871,0.185799,-1.056448,-0.281140,0.119275,-0.897916,-0.275085
FIST,-0.000000,0.000000,0.000000,-0.278518,-0.225346,-0.070385,-0.479166,-0.577712,-0.118052,-0.520488,-0.865229,-0.179293,-0.359206,-0.883228,-0.224296,-0.249504,-0.994032,-0.018235,-0.287531,-1.354359,-0.082547,-0.320346,-1.121350,-0.077713,-0.308239,-0.902679,-0.071643,-0.071448,-0.997444,-0.070356,-0.088670,-1.392861,-0.194897,-0.149760,-1.110824,-0.229445,-0.160448,-0.884085,-0.217885,0.111444,-0.944502,-0.139207,0.124184,-1.360439,-0.266183,0.026704,-1.120975,-0.292761,-0.016329,-0.859315,-0.274058,0.296082,-0.833932,-0.219773,0.311673,-1.161427,-0.281968,0.200723,-1.064330,-0.292957,0.130739,-0.904200,-0.284745
FIST,-0.000000,0.000000,0.000000,-0.282661,-0.223546,-0.069028,-0.482886,-0.571420,-0.115160,-0.522165,-0.861448,-0.174582,-0.359953,-0.877348,-0.216828,-0.260054,-0.988978,-0.016958,-0.293686,-1.349485,-0.078524,-0.321986,-1.114322,-0.070052,-0.309187,-0.900069,-0.061688,-0.080615,-0.996745,-0.068473,-0.095619,-1.391383,-0.191602,-0.150124,-1.107670,-0.221225,-0.158617,-0.888383,-0.205825,0.104071,-0.945742,-0.136320,0.118130,-1.360230,-0.262007,0.026953,-1.117885,-0.283049,-0.013335,-0.860324,-0.259695,0.290790,-0.834306,-0.215729,0.307105,-1.152077,-0.274665,0.202118,-1.053771,-0.282124,0.137325,-0.898511,-0.270912
FIST,-0.000000,0.000000,0.000000,-0.282809,-0.224035,-0.057547,-0.473751,-0.576200,-0.095093,-0.509310,-0.870675,-0.149009,-0.361146,-0.884104,-0.186435,-0.252498,-0.982896,0.008138,-0.291783,-1.334877,-0.047549,-0.316556,-1.085745,-0.037088,-0.295505,-0.867029,-0.029344,-0.077711,-0.996976,-0.048472,-0.103500,-1.374466,-0.167009,-0.154796,-1.076648,-0.198253,-0.157159,-0.862051,-0.184862,0.101486,-0.951410,-0.121402,0.107595,-1.352348,-0.246683,0.017153,-1.096874,-0.270333,-0.017475,-0.845260,-0.249212,0.280366,-0.845499,-0.204554,0.285840,-1.162419,-0.264364,0.181118,-1.038656,-0.272053,0.122748,-0.868142,-0.261527
FIST,-0.000000,0.000000,0.000000,-0.286434,-0.227079,-0.049782,-0.480890,-0.580329,-0.080942,-0.509828,-0.874997,-0.129458,-0.346755,-0.880608,-0.161580,-0.257437,-0.983206,0.020906,-0.294275,-1.330965,-0.027103,-0.310819,-1.073499,-0.013747,-0.287089,-0.851244,-0.004654,-0.084251,-0.996445,-0.036102,-0.107989,-1.364492,-0.148587,-0.153477,-1.060595,-0.179915,-0.155553,-0.836251,-0.167151,0.093834,-0.952052,-0.107767,0.097429,-1.340073,-0.225386,0.013515,-1.081688,-0.248053,-0.018281,-0.827882,-0.227521,0.271190,-0.849838,-0.189389,0.274395,-1.166972,-0.241237,0.176579,-1.039730,-0.246286,0.123897,-0.865846,-0.235164
